PLZ,quantity,name,color,price,total
04936,2,Expedita,blue,594.27,1188.54
33775,3,Fuga,pink,62.21,186.62
45476,1,Fuga,black,34.56,34.56
45476,1,Fuga,black,34.56,34.56
45476,3,Explicabo,green,497.08,1491.24
45476,1,Fuga,black,34.56,34.56
45476,3,Explicabo,green,497.08,1491.24
45476,4,Fuga,pink,62.21,248.83
28195,1,Fuga,pink,62.21,62.21
28195,1,Fuga,pink,62.21,62.21
28195,3,Expedita,blue,594.27,1782.8
12161,4,Explicabo,red,542.27,2169.07
12161,4,Explicabo,red,542.27,2169.07
12161,2,Deleniti,green,98.27,196.55
27572,3,Fuga,red,41.47,124.42
99097,4,Fuga,red,41.47,165.89
99097,4,Fuga,red,41.47,165.89
99097,2,Deleniti,pink,160.81,321.62
22453,4,Fuga,red,41.47,165.89
22453,4,Fuga,red,41.47,165.89
22453,1,Expedita,blue,594.27,594.27
22453,4,Fuga,red,41.47,165.89
22453,1,Expedita,blue,594.27,594.27
22453,3,Expedita,green,563.53,1690.59
45356,2,Explicabo,blue,524.19,1048.38
66629,2,Explicabo,blue,524.19,1048.38
14469,4,Explicabo,pink,813.4,3253.61
14469,4,Explicabo,pink,813.4,3253.61
14469,1,Expedita,pink,922.14,922.14
14469,4,Explicabo,pink,813.4,3253.61
14469,1,Expedita,pink,922.14,922.14
14469,3,Deleniti,pink,160.81,482.44
14469,4,Explicabo,pink,813.4,3253.61
14469,1,Expedita,pink,922.14,922.14
14469,3,Deleniti,pink,160.81,482.44
14469,2,Explicabo,red,542.27,1084.54
14469,4,Explicabo,pink,813.4,3253.61
14469,1,Expedita,pink,922.14,922.14
14469,3,Deleniti,pink,160.81,482.44
14469,2,Explicabo,red,542.27,1084.54
14469,1,Fuga,pink,62.21,62.21
15526,2,Expedita,black,512.3,1024.6
56191,1,Expedita,blue,594.27,594.27
56191,1,Expedita,blue,594.27,594.27
56191,1,Explicabo,black,451.89,451.89
56191,1,Expedita,blue,594.27,594.27
56191,1,Explicabo,black,451.89,451.89
56191,1,Fuga,green,38.02,38.02
20251,3,Fuga,blue,40.09,120.27
15370,1,Explicabo,black,451.89,451.89
15370,1,Explicabo,black,451.89,451.89
15370,3,Explicabo,black,451.89,1355.67
99085,4,Deleniti,pink,160.81,643.25
99085,4,Deleniti,pink,160.81,643.25
99085,4,Deleniti,blue,103.63,414.54
99085,4,Deleniti,pink,160.81,643.25
99085,4,Deleniti,blue,103.63,414.54
99085,1,Fuga,pink,62.21,62.21
03116,1,Fuga,blue,40.09,40.09
03116,1,Fuga,blue,40.09,40.09
03116,2,Explicabo,pink,813.4,1626.8
53225,1,Fuga,blue,40.09,40.09
53225,1,Fuga,blue,40.09,40.09
53225,2,Fuga,green,38.02,76.03
53225,1,Fuga,blue,40.09,40.09
53225,2,Fuga,green,38.02,76.03
53225,4,Expedita,red,614.76,2459.04
53225,1,Fuga,blue,40.09,40.09
53225,2,Fuga,green,38.02,76.03
53225,4,Expedita,red,614.76,2459.04
53225,4,Deleniti,black,89.34,357.36
53225,1,Fuga,blue,40.09,40.09
53225,2,Fuga,green,38.02,76.03
53225,4,Expedita,red,614.76,2459.04
53225,4,Deleniti,black,89.34,357.36
53225,1,Fuga,blue,40.09,40.09
15868,1,Expedita,green,563.53,563.53
54611,4,Explicabo,black,451.89,1807.56
54611,4,Explicabo,black,451.89,1807.56
54611,4,Deleniti,blue,103.63,414.54
04687,2,Deleniti,pink,160.81,321.62
04687,2,Deleniti,pink,160.81,321.62
04687,4,Expedita,pink,922.14,3688.56
04687,2,Deleniti,pink,160.81,321.62
04687,4,Expedita,pink,922.14,3688.56
04687,3,Explicabo,pink,813.4,2440.21
04687,2,Deleniti,pink,160.81,321.62
04687,4,Expedita,pink,922.14,3688.56
04687,3,Explicabo,pink,813.4,2440.21
04687,3,Expedita,pink,922.14,2766.42
04687,2,Deleniti,pink,160.81,321.62
04687,4,Expedita,pink,922.14,3688.56
04687,3,Explicabo,pink,813.4,2440.21
04687,3,Expedita,pink,922.14,2766.42
04687,3,Explicabo,blue,524.19,1572.58
06577,1,Fuga,red,41.47,41.47
06577,1,Fuga,red,41.47,41.47
06577,4,Deleniti,red,107.21,428.83
12203,2,Deleniti,blue,103.63,207.27
12203,2,Deleniti,blue,103.63,207.27
12203,3,Deleniti,pink,160.81,482.44
82349,3,Deleniti,green,98.27,294.82
82349,3,Deleniti,green,98.27,294.82
82349,3,Deleniti,blue,103.63,310.9
92726,2,Expedita,black,512.3,1024.6
92726,2,Expedita,black,512.3,1024.6
92726,2,Explicabo,red,542.27,1084.54
92726,2,Expedita,black,512.3,1024.6
92726,2,Explicabo,red,542.27,1084.54
92726,2,Fuga,red,41.47,82.94
92726,2,Expedita,black,512.3,1024.6
92726,2,Explicabo,red,542.27,1084.54
92726,2,Fuga,red,41.47,82.94
92726,1,Fuga,black,34.56,34.56
92726,2,Expedita,black,512.3,1024.6
92726,2,Explicabo,red,542.27,1084.54
92726,2,Fuga,red,41.47,82.94
92726,1,Fuga,black,34.56,34.56
92726,1,Expedita,green,563.53,563.53
16945,2,Deleniti,green,98.27,196.55
16945,2,Deleniti,green,98.27,196.55
16945,3,Deleniti,black,89.34,268.02
22769,2,Explicabo,green,497.08,994.16
22769,2,Explicabo,green,497.08,994.16
22769,4,Expedita,red,614.76,2459.04
47805,3,Fuga,pink,62.21,186.62
47805,3,Fuga,pink,62.21,186.62
47805,3,Explicabo,black,451.89,1355.67
47805,3,Fuga,pink,62.21,186.62
47805,3,Explicabo,black,451.89,1355.67
47805,3,Explicabo,green,497.08,1491.24
47805,3,Fuga,pink,62.21,186.62
47805,3,Explicabo,black,451.89,1355.67
47805,3,Explicabo,green,497.08,1491.24
47805,2,Explicabo,green,497.08,994.16
07607,2,Expedita,red,614.76,1229.52
07607,2,Expedita,red,614.76,1229.52
07607,2,Fuga,red,41.47,82.94
07607,2,Expedita,red,614.76,1229.52
07607,2,Fuga,red,41.47,82.94
07607,3,Fuga,red,41.47,124.42
53557,3,Deleniti,pink,160.81,482.44
66265,2,Deleniti,pink,160.81,321.62
07749,3,Expedita,black,512.3,1536.9
07749,3,Expedita,black,512.3,1536.9
07749,1,Explicabo,green,497.08,497.08
07749,3,Expedita,black,512.3,1536.9
07749,1,Explicabo,green,497.08,497.08
07749,2,Deleniti,blue,103.63,207.27
07749,3,Expedita,black,512.3,1536.9
07749,1,Explicabo,green,497.08,497.08
07749,2,Deleniti,blue,103.63,207.27
07749,1,Explicabo,green,497.08,497.08
56858,4,Explicabo,green,497.08,1988.32
15738,1,Deleniti,red,107.21,107.21
15738,1,Deleniti,red,107.21,107.21
15738,2,Deleniti,blue,103.63,207.27
15738,1,Deleniti,red,107.21,107.21
15738,2,Deleniti,blue,103.63,207.27
15738,2,Fuga,black,34.56,69.12
15738,1,Deleniti,red,107.21,107.21
15738,2,Deleniti,blue,103.63,207.27
15738,2,Fuga,black,34.56,69.12
15738,4,Deleniti,black,89.34,357.36
15738,1,Deleniti,red,107.21,107.21
15738,2,Deleniti,blue,103.63,207.27
15738,2,Fuga,black,34.56,69.12
15738,4,Deleniti,black,89.34,357.36
15738,4,Deleniti,pink,160.81,643.25
87766,1,Expedita,black,512.3,512.3
87766,1,Expedita,black,512.3,512.3
87766,4,Deleniti,pink,160.81,643.25
23974,3,Explicabo,pink,813.4,2440.21
09350,1,Fuga,red,41.47,41.47
09350,1,Fuga,red,41.47,41.47
09350,1,Fuga,pink,62.21,62.21
09350,1,Fuga,red,41.47,41.47
09350,1,Fuga,pink,62.21,62.21
09350,1,Deleniti,red,107.21,107.21
09350,1,Fuga,red,41.47,41.47
09350,1,Fuga,pink,62.21,62.21
09350,1,Deleniti,red,107.21,107.21
09350,1,Deleniti,green,98.27,98.27
09350,1,Fuga,red,41.47,41.47
09350,1,Fuga,pink,62.21,62.21
09350,1,Deleniti,red,107.21,107.21
09350,1,Deleniti,green,98.27,98.27
09350,4,Expedita,red,614.76,2459.04
40668,4,Expedita,pink,922.14,3688.56
40668,4,Expedita,pink,922.14,3688.56
40668,4,Deleniti,red,107.21,428.83
40668,4,Expedita,pink,922.14,3688.56
40668,4,Deleniti,red,107.21,428.83
40668,4,Explicabo,blue,524.19,2096.77
40668,4,Expedita,pink,922.14,3688.56
40668,4,Deleniti,red,107.21,428.83
40668,4,Explicabo,blue,524.19,2096.77
40668,4,Explicabo,green,497.08,1988.32
23898,4,Fuga,blue,40.09,160.36
23898,4,Fuga,blue,40.09,160.36
23898,3,Deleniti,black,89.34,268.02
23898,4,Fuga,blue,40.09,160.36
23898,3,Deleniti,black,89.34,268.02
23898,1,Deleniti,blue,103.63,103.63
20251,1,Expedita,blue,594.27,594.27
20251,1,Expedita,blue,594.27,594.27
20251,3,Deleniti,green,98.27,294.82
20251,1,Expedita,blue,594.27,594.27
20251,3,Deleniti,green,98.27,294.82
20251,1,Deleniti,red,107.21,107.21
20251,1,Expedita,blue,594.27,594.27
20251,3,Deleniti,green,98.27,294.82
20251,1,Deleniti,red,107.21,107.21
20251,4,Deleniti,black,89.34,357.36
20251,1,Expedita,blue,594.27,594.27
20251,3,Deleniti,green,98.27,294.82
20251,1,Deleniti,red,107.21,107.21
20251,4,Deleniti,black,89.34,357.36
20251,2,Deleniti,pink,160.81,321.62
10789,3,Fuga,green,38.02,114.05
10789,3,Fuga,green,38.02,114.05
10789,1,Explicabo,black,451.89,451.89
10789,3,Fuga,green,38.02,114.05
10789,1,Explicabo,black,451.89,451.89
10789,1,Explicabo,blue,524.19,524.19
10789,3,Fuga,green,38.02,114.05
10789,1,Explicabo,black,451.89,451.89
10789,1,Explicabo,blue,524.19,524.19
10789,4,Fuga,black,34.56,138.24
40233,2,Deleniti,black,89.34,178.68
84092,1,Deleniti,black,89.34,89.34
84092,1,Deleniti,black,89.34,89.34
84092,4,Fuga,blue,40.09,160.36
84092,1,Deleniti,black,89.34,89.34
84092,4,Fuga,blue,40.09,160.36
84092,3,Fuga,pink,62.21,186.62
58849,2,Deleniti,green,98.27,196.55
18347,1,Explicabo,green,497.08,497.08
18347,1,Explicabo,green,497.08,497.08
18347,2,Explicabo,black,451.89,903.78
42477,4,Explicabo,blue,524.19,2096.77
14558,1,Fuga,black,34.56,34.56
14558,1,Fuga,black,34.56,34.56
14558,3,Fuga,green,38.02,114.05
14558,1,Fuga,black,34.56,34.56
14558,3,Fuga,green,38.02,114.05
14558,4,Expedita,green,563.53,2254.12
14558,1,Fuga,black,34.56,34.56
14558,3,Fuga,green,38.02,114.05
14558,4,Expedita,green,563.53,2254.12
14558,3,Explicabo,black,451.89,1355.67
14558,1,Fuga,black,34.56,34.56
14558,3,Fuga,green,38.02,114.05
14558,4,Expedita,green,563.53,2254.12
14558,3,Explicabo,black,451.89,1355.67
14558,3,Fuga,red,41.47,124.42
06556,2,Explicabo,red,542.27,1084.54
12055,2,Explicabo,blue,524.19,1048.38
12055,2,Explicabo,blue,524.19,1048.38
12055,4,Expedita,green,563.53,2254.12
12055,2,Explicabo,blue,524.19,1048.38
12055,4,Expedita,green,563.53,2254.12
12055,1,Expedita,black,512.3,512.3
12055,2,Explicabo,blue,524.19,1048.38
12055,4,Expedita,green,563.53,2254.12
12055,1,Expedita,black,512.3,512.3
12055,4,Fuga,red,41.47,165.89
25858,1,Expedita,black,512.3,512.3
25858,1,Expedita,black,512.3,512.3
25858,2,Explicabo,pink,813.4,1626.8
25858,1,Expedita,black,512.3,512.3
25858,2,Explicabo,pink,813.4,1626.8
25858,3,Fuga,pink,62.21,186.62
25858,1,Expedita,black,512.3,512.3
25858,2,Explicabo,pink,813.4,1626.8
25858,3,Fuga,pink,62.21,186.62
25858,1,Explicabo,black,451.89,451.89
25858,1,Expedita,black,512.3,512.3
25858,2,Explicabo,pink,813.4,1626.8
25858,3,Fuga,pink,62.21,186.62
25858,1,Explicabo,black,451.89,451.89
25858,4,Deleniti,pink,160.81,643.25
25590,1,Expedita,black,512.3,512.3
25590,1,Expedita,black,512.3,512.3
25590,3,Fuga,green,38.02,114.05
25590,1,Expedita,black,512.3,512.3
25590,3,Fuga,green,38.02,114.05
25590,3,Fuga,green,38.02,114.05
98704,1,Explicabo,pink,813.4,813.4
12359,2,Explicabo,blue,524.19,1048.38
12679,4,Deleniti,red,107.21,428.83
12679,4,Deleniti,red,107.21,428.83
12679,3,Expedita,blue,594.27,1782.8
12679,4,Deleniti,red,107.21,428.83
12679,3,Expedita,blue,594.27,1782.8
12679,3,Expedita,red,614.76,1844.28
12679,4,Deleniti,red,107.21,428.83
12679,3,Expedita,blue,594.27,1782.8
12679,3,Expedita,red,614.76,1844.28
12679,1,Expedita,pink,922.14,922.14
12679,4,Deleniti,red,107.21,428.83
12679,3,Expedita,blue,594.27,1782.8
12679,3,Expedita,red,614.76,1844.28
12679,1,Expedita,pink,922.14,922.14
12679,1,Deleniti,black,89.34,89.34
59192,3,Explicabo,blue,524.19,1572.58
59192,3,Explicabo,blue,524.19,1572.58
59192,1,Deleniti,black,89.34,89.34
07607,1,Deleniti,red,107.21,107.21
07607,1,Deleniti,red,107.21,107.21
07607,3,Expedita,black,512.3,1536.9
07607,1,Deleniti,red,107.21,107.21
07607,3,Expedita,black,512.3,1536.9
07607,4,Deleniti,red,107.21,428.83
50677,2,Expedita,green,563.53,1127.06
50677,2,Expedita,green,563.53,1127.06
50677,4,Explicabo,black,451.89,1807.56
50677,2,Expedita,green,563.53,1127.06
50677,4,Explicabo,black,451.89,1807.56
50677,4,Fuga,pink,62.21,248.83
50677,2,Expedita,green,563.53,1127.06
50677,4,Explicabo,black,451.89,1807.56
50677,4,Fuga,pink,62.21,248.83
50677,4,Deleniti,blue,103.63,414.54
98666,4,Expedita,green,563.53,2254.12
98666,4,Expedita,green,563.53,2254.12
98666,1,Explicabo,blue,524.19,524.19
98666,4,Expedita,green,563.53,2254.12
98666,1,Explicabo,blue,524.19,524.19
98666,4,Explicabo,black,451.89,1807.56
98666,4,Expedita,green,563.53,2254.12
98666,1,Explicabo,blue,524.19,524.19
98666,4,Explicabo,black,451.89,1807.56
98666,1,Expedita,black,512.3,512.3
67753,4,Deleniti,green,98.27,393.1
28259,4,Deleniti,black,89.34,357.36
28259,4,Deleniti,black,89.34,357.36
28259,3,Fuga,blue,40.09,120.27
28259,4,Deleniti,black,89.34,357.36
28259,3,Fuga,blue,40.09,120.27
28259,2,Fuga,red,41.47,82.94
01996,4,Fuga,red,41.47,165.89
24340,1,Deleniti,red,107.21,107.21
24340,1,Deleniti,red,107.21,107.21
24340,2,Explicabo,green,497.08,994.16
24340,1,Deleniti,red,107.21,107.21
24340,2,Explicabo,green,497.08,994.16
24340,2,Explicabo,pink,813.4,1626.8
66292,3,Fuga,green,38.02,114.05
56579,2,Fuga,red,41.47,82.94
56579,2,Fuga,red,41.47,82.94
56579,3,Fuga,green,38.02,114.05
01139,1,Expedita,blue,594.27,594.27
27570,3,Deleniti,red,107.21,321.62
27570,3,Deleniti,red,107.21,321.62
27570,3,Deleniti,blue,103.63,310.9
27570,3,Deleniti,red,107.21,321.62
27570,3,Deleniti,blue,103.63,310.9
27570,4,Expedita,green,563.53,2254.12
27570,3,Deleniti,red,107.21,321.62
27570,3,Deleniti,blue,103.63,310.9
27570,4,Expedita,green,563.53,2254.12
27570,3,Fuga,blue,40.09,120.27
27570,3,Deleniti,red,107.21,321.62
27570,3,Deleniti,blue,103.63,310.9
27570,4,Expedita,green,563.53,2254.12
27570,3,Fuga,blue,40.09,120.27
27570,4,Explicabo,green,497.08,1988.32
15370,4,Deleniti,pink,160.81,643.25
15370,4,Deleniti,pink,160.81,643.25
15370,4,Explicabo,pink,813.4,3253.61
15370,4,Deleniti,pink,160.81,643.25
15370,4,Explicabo,pink,813.4,3253.61
15370,1,Fuga,pink,62.21,62.21
15370,4,Deleniti,pink,160.81,643.25
15370,4,Explicabo,pink,813.4,3253.61
15370,1,Fuga,pink,62.21,62.21
15370,2,Fuga,red,41.47,82.94
02782,3,Fuga,red,41.47,124.42
02782,3,Fuga,red,41.47,124.42
02782,2,Expedita,pink,922.14,1844.28
02782,3,Fuga,red,41.47,124.42
02782,2,Expedita,pink,922.14,1844.28
02782,2,Explicabo,red,542.27,1084.54
02782,3,Fuga,red,41.47,124.42
02782,2,Expedita,pink,922.14,1844.28
02782,2,Explicabo,red,542.27,1084.54
02782,4,Expedita,green,563.53,2254.12
02782,3,Fuga,red,41.47,124.42
02782,2,Expedita,pink,922.14,1844.28
02782,2,Explicabo,red,542.27,1084.54
02782,4,Expedita,green,563.53,2254.12
02782,2,Deleniti,green,98.27,196.55
40470,2,Expedita,pink,922.14,1844.28
40470,2,Expedita,pink,922.14,1844.28
40470,2,Fuga,blue,40.09,80.18
40470,2,Expedita,pink,922.14,1844.28
40470,2,Fuga,blue,40.09,80.18
40470,2,Expedita,red,614.76,1229.52
32657,4,Deleniti,pink,160.81,643.25
32657,4,Deleniti,pink,160.81,643.25
32657,4,Explicabo,black,451.89,1807.56
42857,1,Explicabo,blue,524.19,524.19
42857,1,Explicabo,blue,524.19,524.19
42857,2,Explicabo,red,542.27,1084.54
42857,1,Explicabo,blue,524.19,524.19
42857,2,Explicabo,red,542.27,1084.54
42857,2,Explicabo,blue,524.19,1048.38
42857,1,Explicabo,blue,524.19,524.19
42857,2,Explicabo,red,542.27,1084.54
42857,2,Explicabo,blue,524.19,1048.38
42857,4,Deleniti,pink,160.81,643.25
42857,1,Explicabo,blue,524.19,524.19
42857,2,Explicabo,red,542.27,1084.54
42857,2,Explicabo,blue,524.19,1048.38
42857,4,Deleniti,pink,160.81,643.25
42857,1,Fuga,red,41.47,41.47
23829,1,Explicabo,black,451.89,451.89
25997,3,Explicabo,pink,813.4,2440.21
25997,3,Explicabo,pink,813.4,2440.21
25997,2,Deleniti,pink,160.81,321.62
25997,3,Explicabo,pink,813.4,2440.21
25997,2,Deleniti,pink,160.81,321.62
25997,2,Deleniti,pink,160.81,321.62
25997,3,Explicabo,pink,813.4,2440.21
25997,2,Deleniti,pink,160.81,321.62
25997,2,Deleniti,pink,160.81,321.62
25997,1,Expedita,pink,922.14,922.14
25997,3,Explicabo,pink,813.4,2440.21
25997,2,Deleniti,pink,160.81,321.62
25997,2,Deleniti,pink,160.81,321.62
25997,1,Expedita,pink,922.14,922.14
25997,3,Expedita,red,614.76,1844.28
22085,4,Fuga,pink,62.21,248.83
22085,4,Fuga,pink,62.21,248.83
22085,2,Fuga,blue,40.09,80.18
22085,4,Fuga,pink,62.21,248.83
22085,2,Fuga,blue,40.09,80.18
22085,3,Deleniti,black,89.34,268.02
22085,4,Fuga,pink,62.21,248.83
22085,2,Fuga,blue,40.09,80.18
22085,3,Deleniti,black,89.34,268.02
22085,4,Deleniti,black,89.34,357.36
48429,3,Deleniti,blue,103.63,310.9
48429,3,Deleniti,blue,103.63,310.9
48429,2,Deleniti,red,107.21,214.42
48429,3,Deleniti,blue,103.63,310.9
48429,2,Deleniti,red,107.21,214.42
48429,4,Explicabo,red,542.27,2169.07
48429,3,Deleniti,blue,103.63,310.9
48429,2,Deleniti,red,107.21,214.42
48429,4,Explicabo,red,542.27,2169.07
48429,1,Expedita,green,563.53,563.53
03048,2,Deleniti,blue,103.63,207.27
55270,1,Explicabo,black,451.89,451.89
55270,1,Explicabo,black,451.89,451.89
55270,4,Deleniti,pink,160.81,643.25
55270,1,Explicabo,black,451.89,451.89
55270,4,Deleniti,pink,160.81,643.25
55270,1,Explicabo,blue,524.19,524.19
55270,1,Explicabo,black,451.89,451.89
55270,4,Deleniti,pink,160.81,643.25
55270,1,Explicabo,blue,524.19,524.19
55270,4,Expedita,black,512.3,2049.2
67819,3,Fuga,pink,62.21,186.62
67819,3,Fuga,pink,62.21,186.62
67819,4,Deleniti,red,107.21,428.83
56321,3,Expedita,red,614.76,1844.28
56321,3,Expedita,red,614.76,1844.28
56321,3,Explicabo,black,451.89,1355.67
56321,3,Expedita,red,614.76,1844.28
56321,3,Explicabo,black,451.89,1355.67
56321,4,Expedita,green,563.53,2254.12
56321,3,Expedita,red,614.76,1844.28
56321,3,Explicabo,black,451.89,1355.67
56321,4,Expedita,green,563.53,2254.12
56321,2,Fuga,green,38.02,76.03
56321,3,Expedita,red,614.76,1844.28
56321,3,Explicabo,black,451.89,1355.67
56321,4,Expedita,green,563.53,2254.12
56321,2,Fuga,green,38.02,76.03
56321,3,Explicabo,green,497.08,1491.24
16227,1,Explicabo,red,542.27,542.27
16227,1,Explicabo,red,542.27,542.27
16227,2,Explicabo,green,497.08,994.16
16227,1,Explicabo,red,542.27,542.27
16227,2,Explicabo,green,497.08,994.16
16227,4,Fuga,green,38.02,152.06
40227,3,Explicabo,pink,813.4,2440.21
40227,3,Explicabo,pink,813.4,2440.21
40227,1,Fuga,red,41.47,41.47
40227,3,Explicabo,pink,813.4,2440.21
40227,1,Fuga,red,41.47,41.47
40227,2,Explicabo,green,497.08,994.16
40227,3,Explicabo,pink,813.4,2440.21
40227,1,Fuga,red,41.47,41.47
40227,2,Explicabo,green,497.08,994.16
40227,3,Expedita,blue,594.27,1782.8
40227,3,Explicabo,pink,813.4,2440.21
40227,1,Fuga,red,41.47,41.47
40227,2,Explicabo,green,497.08,994.16
40227,3,Expedita,blue,594.27,1782.8
40227,1,Deleniti,black,89.34,89.34
19339,1,Expedita,green,563.53,563.53
19339,1,Expedita,green,563.53,563.53
19339,3,Fuga,pink,62.21,186.62
19339,1,Expedita,green,563.53,563.53
19339,3,Fuga,pink,62.21,186.62
19339,4,Deleniti,green,98.27,393.1
16816,3,Fuga,pink,62.21,186.62
16816,3,Fuga,pink,62.21,186.62
16816,3,Explicabo,red,542.27,1626.8
16816,3,Fuga,pink,62.21,186.62
16816,3,Explicabo,red,542.27,1626.8
16816,4,Deleniti,blue,103.63,414.54
16816,3,Fuga,pink,62.21,186.62
16816,3,Explicabo,red,542.27,1626.8
16816,4,Deleniti,blue,103.63,414.54
16816,1,Explicabo,pink,813.4,813.4
45127,2,Deleniti,green,98.27,196.55
45127,2,Deleniti,green,98.27,196.55
45127,4,Explicabo,green,497.08,1988.32
45127,2,Deleniti,green,98.27,196.55
45127,4,Explicabo,green,497.08,1988.32
45127,3,Fuga,pink,62.21,186.62
45127,2,Deleniti,green,98.27,196.55
45127,4,Explicabo,green,497.08,1988.32
45127,3,Fuga,pink,62.21,186.62
45127,3,Explicabo,blue,524.19,1572.58
45127,2,Deleniti,green,98.27,196.55
45127,4,Explicabo,green,497.08,1988.32
45127,3,Fuga,pink,62.21,186.62
45127,3,Explicabo,blue,524.19,1572.58
45127,3,Explicabo,red,542.27,1626.8
12247,4,Expedita,black,512.3,2049.2
12247,4,Expedita,black,512.3,2049.2
12247,2,Fuga,red,41.47,82.94
13435,3,Fuga,red,41.47,124.42
13435,3,Fuga,red,41.47,124.42
13435,3,Deleniti,black,89.34,268.02
13435,3,Fuga,red,41.47,124.42
13435,3,Deleniti,black,89.34,268.02
13435,1,Expedita,pink,922.14,922.14
13435,3,Fuga,red,41.47,124.42
13435,3,Deleniti,black,89.34,268.02
13435,1,Expedita,pink,922.14,922.14
13435,3,Deleniti,blue,103.63,310.9
65388,1,Fuga,black,34.56,34.56
65388,1,Fuga,black,34.56,34.56
65388,2,Fuga,green,38.02,76.03
65388,1,Fuga,black,34.56,34.56
65388,2,Fuga,green,38.02,76.03
65388,2,Fuga,black,34.56,69.12
65388,1,Fuga,black,34.56,34.56
65388,2,Fuga,green,38.02,76.03
65388,2,Fuga,black,34.56,69.12
65388,1,Deleniti,blue,103.63,103.63
65388,1,Fuga,black,34.56,34.56
65388,2,Fuga,green,38.02,76.03
65388,2,Fuga,black,34.56,69.12
65388,1,Deleniti,blue,103.63,103.63
65388,1,Deleniti,red,107.21,107.21
14053,3,Expedita,black,512.3,1536.9
14053,3,Expedita,black,512.3,1536.9
14053,2,Fuga,black,34.56,69.12
14053,3,Expedita,black,512.3,1536.9
14053,2,Fuga,black,34.56,69.12
14053,4,Deleniti,red,107.21,428.83
14053,3,Expedita,black,512.3,1536.9
14053,2,Fuga,black,34.56,69.12
14053,4,Deleniti,red,107.21,428.83
14053,3,Expedita,pink,922.14,2766.42
48653,4,Expedita,red,614.76,2459.04
48653,4,Expedita,red,614.76,2459.04
48653,1,Expedita,green,563.53,563.53
48653,4,Expedita,red,614.76,2459.04
48653,1,Expedita,green,563.53,563.53
48653,2,Fuga,green,38.02,76.03
58644,2,Deleniti,green,98.27,196.55
58644,2,Deleniti,green,98.27,196.55
58644,2,Expedita,green,563.53,1127.06
58644,2,Deleniti,green,98.27,196.55
58644,2,Expedita,green,563.53,1127.06
58644,4,Deleniti,pink,160.81,643.25
58644,2,Deleniti,green,98.27,196.55
58644,2,Expedita,green,563.53,1127.06
58644,4,Deleniti,pink,160.81,643.25
58644,3,Expedita,pink,922.14,2766.42
58644,2,Deleniti,green,98.27,196.55
58644,2,Expedita,green,563.53,1127.06
58644,4,Deleniti,pink,160.81,643.25
58644,3,Expedita,pink,922.14,2766.42
58644,3,Expedita,black,512.3,1536.9
64823,3,Expedita,red,614.76,1844.28
64823,3,Expedita,red,614.76,1844.28
64823,2,Expedita,green,563.53,1127.06
64823,3,Expedita,red,614.76,1844.28
64823,2,Expedita,green,563.53,1127.06
64823,4,Fuga,pink,62.21,248.83
64823,3,Expedita,red,614.76,1844.28
64823,2,Expedita,green,563.53,1127.06
64823,4,Fuga,pink,62.21,248.83
64823,1,Expedita,green,563.53,563.53
12059,3,Explicabo,pink,813.4,2440.21
12059,3,Explicabo,pink,813.4,2440.21
12059,4,Expedita,black,512.3,2049.2
66564,2,Deleniti,blue,103.63,207.27
66564,2,Deleniti,blue,103.63,207.27
66564,2,Expedita,blue,594.27,1188.54
66564,2,Deleniti,blue,103.63,207.27
66564,2,Expedita,blue,594.27,1188.54
66564,3,Expedita,red,614.76,1844.28
66589,3,Explicabo,pink,813.4,2440.21
66589,3,Explicabo,pink,813.4,2440.21
66589,2,Expedita,red,614.76,1229.52
66589,3,Explicabo,pink,813.4,2440.21
66589,2,Expedita,red,614.76,1229.52
66589,2,Deleniti,blue,103.63,207.27
41334,2,Expedita,green,563.53,1127.06
41334,2,Expedita,green,563.53,1127.06
41334,1,Explicabo,green,497.08,497.08
41334,2,Expedita,green,563.53,1127.06
41334,1,Explicabo,green,497.08,497.08
41334,1,Expedita,green,563.53,563.53
10629,3,Explicabo,blue,524.19,1572.58
99085,1,Deleniti,pink,160.81,160.81
99085,1,Deleniti,pink,160.81,160.81
